Date;Cantidad
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;5
2017-11-12;2
2017-11-12;8
2017-11-12;3
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;6
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;5
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;2
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;2
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;3
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;2
2017-11-12;2
2017-11-12;2
2017-11-12;2
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;2
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;2
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;2
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;3
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;3
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-12;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;5
2017-11-13;1
2017-11-13;1
2017-11-13;8
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;10
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;13
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;24
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;4
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;4
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;2
2017-11-13;1
2017-11-13;3
2017-11-13;1
2017-11-13;3
2017-11-13;4
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;3
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;1
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;4
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;3
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;2
2017-11-13;2
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;4
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-13;1
2017-11-15;1
2017-11-15;1
2017-11-15;2
2017-11-15;1
2017-11-15;1
2017-11-15;1
2017-11-15;1
2017-11-15;1
2017-11-15;1
2017-11-15;1
2017-11-15;7
2017-11-15;153
2017-11-15;5
2017-11-15;1
2017-11-16;1
2017-11-16;1
2017-11-16;1
2017-11-16;1
2017-11-16;1
2017-11-16;1
2017-11-17;1
2017-11-17;1
2017-11-17;1
2017-11-17;1
2017-11-17;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;2
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;3
2017-11-18;3
2017-11-18;4
2017-11-18;2
2017-11-18;1
2017-11-18;2
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;23
2017-11-18;79
2017-11-18;1
2017-11-18;2
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;51
2017-11-18;24
2017-11-18;78
2017-11-18;3
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;4
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-18;1
2017-11-20;1
2017-11-20;321
2017-11-20;11
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;308
2017-11-21;1
2017-11-21;11
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-21;1
2017-11-22;1
2017-11-22;1
2017-11-22;334
2017-11-22;12
2017-11-22;1
2017-11-22;1
2017-11-22;1
2017-11-22;1
2017-11-22;1
2017-11-22;1
2017-11-22;1
2017-11-22;1
2017-11-22;2
2017-11-23;1
2017-11-23;1
2017-11-23;1
2017-11-23;1
2017-11-23;1
2017-11-23;1
2017-11-23;1
2017-11-23;1
2017-11-23;1
2017-11-23;1
2017-11-23;1
2017-11-23;1
2017-11-23;1
2017-11-23;35
2017-11-23;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;1
2017-11-24;66
2017-11-24;2
2017-11-24;1
2017-11-24;1
2017-11-24;52
2017-11-24;11
2017-11-24;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;6
2017-11-25;68
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;65
2017-11-25;4
2017-11-25;1
2017-11-25;3
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;2
2017-11-25;2
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;8
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;1
2017-11-25;8
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;3
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;4
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;2
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;5
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;2
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;2
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;4
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;7
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;2
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;7
2017-11-26;1
2017-11-26;1
2017-11-26;2
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;2
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;3
2017-11-26;5
2017-11-26;2
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;2
2017-11-26;1
2017-11-26;3
2017-11-26;2
2017-11-26;2
2017-11-26;2
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;2
2017-11-26;1
2017-11-26;1
2017-11-26;2
2017-11-26;2
2017-11-26;1
2017-11-26;2
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;1
2017-11-26;5
2017-11-26;1
2017-11-26;1
2017-11-26;2
2017-11-26;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;3
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;194
2017-11-28;7
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;1
2017-11-28;44
2017-11-28;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;146
2017-11-29;6
2017-11-29;276
2017-11-29;11
2017-11-29;1
2017-11-29;1
2017-11-29;276
2017-11-29;11
2017-11-29;1
2017-11-29;1
2017-11-29;18
2017-11-29;20
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;18
2017-11-29;18
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;2
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-29;1
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;262
2017-11-30;198
2017-11-30;20
2017-11-30;114
2017-11-30;57
2017-11-30;79
2017-11-30;30
2017-11-30;24
2017-11-30;3
2017-11-30;1
2017-11-30;3
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;2
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;1
2017-11-30;265
2017-11-30;235
2017-11-30;232
2017-12-01;27
2017-12-01;1
2017-12-01;1
2017-12-01;1
2017-12-01;1
2017-12-01;1
2017-12-01;3
2017-12-01;2
2017-12-01;1
2017-12-01;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;20
2017-12-02;39
2017-12-02;31
2017-12-02;69
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;3
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;2
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;14
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;2
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;2
2017-12-02;2
2017-12-02;2
2017-12-02;2
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;2
2017-12-02;2
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-02;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;2
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;2
2017-12-03;2
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;3
2017-12-03;2
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;2
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;3
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;2
2017-12-03;2
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;9
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;22
2017-12-03;10
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;4
2017-12-03;1
2017-12-03;1
2017-12-03;2
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;2
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;3
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;2
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;1
2017-12-03;2
2017-12-03;2
2017-12-03;2
2017-12-03;1
2017-12-03;1
